"","country","date","E","C","TR","Y","URB"
"2112","Iran, Islamic Rep.",2008,2790.83398908056,7.13388921203048,48.2294027741438,5174.35477370118,69.458
"2113","Iran, Islamic Rep.",2009,2747.84383798836,7.29648289751642,43.6995802243585,5155.85725170023,70.045
"2114","Iran, Islamic Rep.",2010,2710.2582055807,7.17978402457988,43.7706437371399,5378.71771332894,70.626
"2115","Iran, Islamic Rep.",2011,2728.66256410168,7.23115426042301,41.2194147918578,5450.93821512386,71.2
"2116","Iran, Islamic Rep.",2012,2803.11124355736,7.23081887771825,44.0893466807452,5180.0860295384,71.755
"2117","Iraq",1990,1135.06277840534,3.63600717415713,15.1262818163125,3511.16662646686,69.706
"2118","Iraq",1991,894.065395230337,2.55206406588497,3.79114096995166,1249.06798776896,69.522
"2119","Iraq",1992,1289.42612000116,3.66253658487236,1.9211456331597,1607.58759779282,69.337
"2120","Iraq",1993,1599.14583564169,4.64151869591639,0.544696684469833,1995.7286881821,69.152
"2121","Iraq",1994,1726.65537110618,5.04323547233359,0.0995823619218853,1975.17896298953,68.966
"2122","Iraq",1995,1603.1408490143,4.77680453989425,0.0209992321838355,1949.57835249648,68.78
"2123","Iraq",1996,1553.85785476188,4.56948486210203,0.0268884829090311,2095.37372179771,68.593
"2124","Iraq",1997,1791.61838127391,5.32493057785289,106.188167289731,2461.7286458176,68.405
"2125","Iraq",1998,1238.11459680201,3.98133245606912,132.243160520961,3215.74079260725,68.388
"2126","Iraq",1999,925.984186717336,3.0525465756009,138.314602403552,3659.35349439285,68.442
"2127","Iraq",2000,1054.18005983063,3.55802124483401,125.336595640904,4138.1880564666,68.496
"2128","Iraq",2001,1141.6083427205,3.83678490507799,126.780256702911,4079.11196650697,68.55
"2129","Iraq",2002,1051.27840074304,3.47221896891616,119.762047990754,3626.35349519373,68.604
"2130","Iraq",2003,936.957694835863,3.00262778326195,154.234523260266,2227.96921554878,68.658
"2131","Iraq",2004,936.904114254422,3.16263557403532,120.233977121676,3320.37900387494,68.712
"2132","Iraq",2005,920.958779852066,2.96624751155837,115.742540308642,3277.1120026006,68.766
"2133","Iraq",2006,862.762923470177,2.8699449210667,89.6505204858719,3437.36345765464,68.819
"2134","Iraq",2007,885.395382215491,2.67436245082017,74.092853105498,3532.08064714706,68.873
"2135","Iraq",2008,940.755649671349,3.01644707829636,81.0555432665835,3749.76587914152,68.927
"2136","Iraq",2009,1087.63704627152,3.11019761603537,78.6873788189898,3739.45555122083,68.98
"2137","Iraq",2010,1199.78698139686,3.47193455914984,73.4974796202443,3854.6884652312,69.103
"2138","Iraq",2011,1267.55468772512,3.49122512308566,72.1713282233655,4003.05271222271,69.268
"2139","Iraq",2012,1354.32407917365,3.80940223237663,73.6086845912812,4360.74574752255,69.432
"2140","Iceland",1990,8907.79198354956,7.64231279382795,65.110850561994,NA,90.75
"2141","Iceland",1991,8054.3567225375,7.42436878629309,62.9979896333292,NA,90.932
"2142","Iceland",1992,7755.39441577893,7.44971404712381,59.8793998648287,NA,91.112
"2143","Iceland",1993,8249.53644895251,7.52166082093089,61.5581733005549,NA,91.287
"2144","Iceland",1994,8293.41292604719,7.85892843046226,65.5008784042907,NA,91.46
"2145","Iceland",1995,8255.76891441219,7.48179221439574,66.5482235225281,34188.3505876665,91.63
"2146","Iceland",1996,8847.78518198992,8.42910053697065,71.1051549902842,35557.277250986,91.797
"2147","Iceland",1997,8584.10049865746,7.94447640966628,70.6057858293811,37302.6680254519,91.96
"2148","Iceland",1998,9036.65429652578,7.85770324068499,71.8831142807968,39622.6069816837,92.121
"2149","Iceland",1999,10038.3119247533,7.62629740321075,69.4300415579436,40725.886035875,92.267
"2150","Iceland",2000,11091.5488700414,7.91394178624135,71.139007768483,42174.6650584696,92.401
"2151","Iceland",2001,10589.466185677,7.59134358945566,74.7346556223368,43288.0763046335,92.532
"2152","Iceland",2002,10804.6417156193,7.80379308785732,69.4320112878179,43143.4605797013,92.662
"2153","Iceland",2003,10731.3286428273,7.68997758366405,68.1992117488105,43763.7756121132,92.789
"2154","Iceland",2004,10524.2507035888,7.94076158781679,70.4319020602726,46766.0168708212,92.914
"2155","Iceland",2005,10524.8774997135,7.71515903132098,72.4506153719683,48850.7658634924,93.037
"2156","Iceland",2006,12734.0066231706,7.68198905794287,77.5361532018636,50731.6906881713,93.159
"2157","Iceland",2007,14746.0313384644,7.64836342861545,74.6709135585578,53646.3690202759,93.278
"2158","Iceland",2008,16353.8312739829,6.87628775038278,82.6880266963066,53821.4708222101,93.395
"2159","Iceland",2009,16911.07978361,6.61854511317147,89.3947432104364,49527.3988280929,93.511
"2160","Iceland",2010,17023.1668244031,6.15997308523115,93.6463981817789,48193.7014041013,93.574
"2161","Iceland",2011,18157.598099143,5.91933269386297,101.408701748757,48933.5456614347,93.587
"2162","Iceland",2012,17630.0714650968,5.79921176367877,104.085475471704,49191.574417162,93.6
"2163","Israel",1990,2460.46545064378,7.25448497854077,NA,NA,90.359
"2164","Israel",1991,2324.53930086886,6.975873913922,NA,NA,90.463
"2165","Israel",1992,2580.9693538942,7.19447589303143,NA,NA,90.565
"2166","Israel",1993,2634.6740163467,7.69903060254704,NA,NA,90.666
"2167","Israel",1994,2738.39970364882,8.0313391368772,NA,NA,90.767
"2168","Israel",1995,2796.2515779982,8.4355816050496,60.0223217477073,25872.2304216269,90.866
"2169","Israel",1996,2801.2083626142,8.56185874912157,58.8546166771276,26698.2315740449,90.943
"2170","Israel",1997,2881.12834132968,8.7332762165867,58.3597002936178,27026.4814260925,91.009
"2171","Israel",1998,2885.72651147211,8.62580807234969,57.7280056432205,27502.5738477223,91.074
"2172","Israel",1999,2737.73665306122,8.65038367346939,65.6929807305091,27704.0215974216,91.139
"2173","Israel",2000,2899.42661790428,9.0630147877246,69.3013619482853,29321.3254007484,91.203
"2174","Israel",2001,2973.04270849511,9.00023295542786,63.1227642159304,28733.9412605501,91.267
"2175","Israel",2002,2862.79573820396,9.29689497716895,66.5255478891651,28128.8460691258,91.33
"2176","Israel",2003,2949.30041705906,9.40632614317533,67.7108461512441,28010.6074556958,91.393
"2177","Israel",2004,2821.99691584667,9.27594360405346,75.6537337464185,28836.5131848105,91.456
"2178","Israel",2005,2661.44918543744,8.80397108266836,79.1329572348899,29503.9014620245,91.518
"2179","Israel",2006,2882.39902462537,9.12017806257709,79.0889642460801,30605.1559987527,91.58
"2180","Israel",2007,2898.15336833749,9.27534435453545,79.6146542284727,31880.3450537383,91.641
"2181","Israel",2008,3129.12776379159,9.12707968476357,76.0977230673061,32337.1977109655,91.702
"2182","Israel",2009,2873.87610879555,8.7805519931602,62.5977625524392,31852.2671973223,91.763
"2183","Israel",2010,3042.43402067265,9.25026234324991,66.4403235276323,33048.5545890362,91.826
"2184","Israel",2011,2980.17615699606,8.99106338046306,69.6564034178472,34247.623280715,91.892
"2185","Israel",2012,3067.74249415334,9.61547310536628,70.7357604681032,34491.1601071181,91.96
"2186","Italy",1990,2583.88807748482,7.14505342455223,36.321749399443,27490.6320397627,66.726
"2187","Italy",1991,2645.67323732766,7.11917951491372,33.8784372967187,27894.2427947176,66.706
"2188","Italy",1992,2627.34000777188,7.08265724965789,34.9137116248328,28107.8590258445,66.742
"2189","Italy",1993,2611.99043754026,6.98425447250758,37.759229199437,27851.1213575016,66.802
"2190","Italy",1994,2578.46597846012,6.90116178835186,40.4550288341845,28444.4102547741,66.862
"2191","Italy",1995,2799.37576154289,7.32553621072634,45.6845541664238,29265.0890480926,66.922
"2192","Italy",1996,2796.15473585155,7.24853083297285,42.878698334893,29627.4869484224,66.982
"2193","Italy",1997,2834.4029460732,7.30382462607205,44.5885059769363,30153.7751753268,67.042
"2194","Italy",1998,2912.94736525428,7.49247224546883,45.0927382309319,30690.911722108,67.102
"2195","Italy",1999,2957.31148591361,7.60784644586191,44.6207908015108,31184.6163874566,67.162
"2196","Italy",2000,3012.19499987601,7.66210832939307,50.4055898251238,32350.9043668747,67.222
"2197","Italy",2001,3020.62119454278,7.66262915956549,50.0348046309252,32963.6706090266,67.282
"2198","Italy",2002,3037.2669647055,7.77218397789502,48.0579242988141,32998.2031900081,67.382
"2199","Italy",2003,3168.52902114021,8.06442103750509,46.1488447781921,32897.3907788976,67.501
"2200","Italy",2004,3169.93264162306,8.18934076598023,47.4303303888471,33150.4762169416,67.62
"2201","Italy",2005,3214.67412061146,8.17381434687257,49.3010107621318,33257.7698032684,67.738
"2202","Italy",2006,3175.79987086883,8.02584391412222,53.1681791846237,33751.7000191328,67.856
"2203","Italy",2007,3149.57655346296,7.86078687080444,55.061455631698,34081.0903298709,67.974
"2204","Italy",2008,3087.5663310273,7.5643247964943,54.4928757988188,33530.3601449597,68.092
"2205","Italy",2009,2869.92071205584,6.71892118781227,45.4187617874817,31615.2708145085,68.209
"2206","Italy",2010,2930.58852412547,6.83687516276224,52.0061883742819,32058.1739940798,68.327
"2207","Italy",2011,2828.40489139601,6.6805503702131,55.1455224600271,32229.4567910904,68.444
"2208","Italy",2012,2709.29772810307,6.32766192019354,55.6547208446016,31184.5584255896,68.684
"2209","Jamaica",1990,1164.12544993165,3.1215327566962,99.9401719360276,4503.50382927126,49.444
"2210","Jamaica",1991,1158.88521216137,3.07036001570568,101.598788796013,4682.56181677991,49.656
"2211","Jamaica",1992,1208.48205887354,3.34567772431645,125.494326721559,4729.60351343673,49.896
"2212","Jamaica",1993,1200.01773033783,3.38498988638757,82.8421331840085,5123.46113562183,50.136
"2213","Jamaica",1994,1211.07793229321,3.37269974583183,111.406683924325,5141.81352402292,50.375
"2214","Jamaica",1995,1276.07624537135,3.45887337548996,107.651807499957,5209.81557566751,50.615
"2215","Jamaica",1996,1332.36092785565,3.57077714266764,97.7242419605186,5155.56388647664,50.855
"2216","Jamaica",1997,1320.75880818207,3.60002567560903,88.9848318252583,5052.76021342898,51.095
"2217","Jamaica",1998,1361.13479680521,3.77428570652345,84.4749853660967,4893.40626359715,51.335
"2218","Jamaica",1999,1388.51260134246,3.84397468523124,84.2317468917696,4907.14636457969,51.574
"2219","Jamaica",2000,1459.79813988565,3.85306666207285,89.5130060528716,4920.069867144,51.814
"2220","Jamaica",2001,1456.99806315597,3.84055031509424,84.8277345994425,4961.17153852239,52.053
"2221","Jamaica",2002,1352.07509237205,3.88443980162563,81.846755427102,5035.63483799479,52.251
"2222","Jamaica",2003,1401.80465910004,3.99607397435032,88.1506308424088,5195.08562033794,52.437
"2223","Jamaica",2004,1410.99554658667,3.96835764242364,89.3181040726816,5238.17345521614,52.625
"2224","Jamaica",2005,1387.24955292818,3.94622362070827,90.4878933449097,5259.64380866999,52.811
"2225","Jamaica",2006,1546.9657874973,4.48368938824982,100.745598824993,5386.37738256305,52.998
"2226","Jamaica",2007,1549.08391427432,4.4509871646933,101.244422062437,5440.124474272,53.184
"2227","Jamaica",2008,1298.53214589066,3.54764910619085,113.577403844226,5375.76126144091,53.371
"2228","Jamaica",2009,1109.29102656075,2.89428339175603,86.8851243338837,5121.33812733289,53.557
"2229","Jamaica",2010,978.055492966814,2.73481507709145,80.920400318881,5025.49317115886,53.743
"2230","Jamaica",2011,1038.66477263417,2.74294844927606,83.8218202275808,5089.60486916425,53.93
"2231","Jamaica",2012,1003.52777013838,2.5215440009247,82.0400783486515,5033.35827177919,54.132
"2232","Jordan",1990,940.634726268874,2.85411627406527,149.4476838941,3332.360173698,73.291
"2233","Jordan",1991,922.978230019319,2.66780930176613,137.261663286004,3214.38018956959,74.455
"2234","Jordan",1992,983.133719707868,3.08395357816249,131.644698648349,3485.04540543604,75.586
"2235","Jordan",1993,923.964100919608,2.99423984587901,130.485233240655,3454.80580214307,76.68
"2236","Jordan",1994,943.72331508408,3.03735292178938,118.336176072338,3454.98219679523,77.74
"2237","Jordan",1995,964.855956278269,3.05148159737293,124.582688188008,3521.05231406002,78.207
"2238","Jordan",1996,957.628394792778,3.00917226552702,131.059123299943,3477.16972064578,78.22
"2239","Jordan",1997,952.483963271588,3.03646329007228,120.737112880307,3497.36130097795,78.232
"2240","Jordan",1998,962.420962913284,3.0170900315271,109.052402937716,3520.353724486,78.245
"2241","Jordan",1999,938.808772363923,2.95525448035914,104.470373639306,3561.4753409898,78.258
"2242","Jordan",2000,962.324674744184,3.21747234173507,110.328904595996,3635.29216830786,78.27
"2243","Jordan",2001,932.966256141893,3.14738026575975,109.285478573786,3747.4649289793,78.283
"2244","Jordan",2002,959.118246273551,3.19844519946045,114.03885781572,3879.8837584408,78.296
"2245","Jordan",2003,958.710865609474,3.20782518244137,115.706835253918,3951.04104611566,78.308
"2246","Jordan",2004,1123.93593186927,3.35854651750237,134.621611934395,4183.85106857533,78.321
"2247","Jordan",2005,1175.72017707387,3.49896645859653,146.908891279018,4408.2702739761,79.485
"2248","Jordan",2006,1128.0633450678,3.31937135547279,141.747381831126,4453.6538345064,80.97
"2249","Jordan",2007,1113.61935361585,3.25796556615731,145.994246288526,4521.6531790505,82.371
"2250","Jordan",2008,1065.74828132545,3.01664150662918,140.912925946024,4731.61282324103,83.692
"2251","Jordan",2009,1099.91692344495,3.04771349221952,112.151997879281,4861.12699199058,84.928
"2252","Jordan",2010,1024.81598578498,2.91387220039999,114.22267761408,4865.46976932585,86.088
"2253","Jordan",2011,993.80195162293,2.91931904168507,118.699679461718,4872.99655319502,87.172
"2254","Jordan",2012,1088.46188564591,3.34494706846206,117.855587758602,4920.86518854285,88.185
"2255","Japan",1990,3552.8585820956,8.83180809536922,19.6633660965348,28422.2131195125,77.339
"2256","Japan",1991,3574.00592914072,8.9056822948598,18.0747916413825,29308.274088137,77.473
"2257","Japan",1992,3644.19475989552,8.96169580068314,17.3310766180297,29462.6539670948,77.61
"2258","Japan",1993,3655.96684264073,8.87301828901938,16.0156150626601,29232.4397928178,77.746
"2259","Japan",1994,3844.28667976801,9.27303519787822,15.8103062322757,29466.7552451756,77.881
"2260","Japan",1995,3934.9595606988,9.33285513899516,16.3901049340172,30171.1637924347,78.016
"2261","Japan",1996,4008.4762359153,9.42034240638692,18.2538682255522,31046.1701544648,78.145
"2262","Japan",1997,4041.16767018095,9.30237908247856,19.7835176233669,31276.1930771932,78.272
"2263","Japan",1998,3955.62762658228,8.94230221518987,19.0031862223377,30795.0888900928,78.398
"2264","Japan",1999,4011.22477908253,9.20245437531094,18.1256307166911,30636.266116943,78.523
"2265","Japan",2000,4083.83169745276,9.32339190968362,19.5623715839054,31430.6311303282,78.649
"2266","Japan",2001,4008.26803199396,9.20482268834202,19.5596044720071,31476.052066579,79.99
"2267","Japan",2002,3991.97756679352,9.4675742477147,20.4471220661583,31416.1241772435,81.647
"2268","Japan",2003,3953.18450805681,9.51273117336632,21.3261252678119,31830.2175849262,83.196
"2269","Japan",2004,4078.21054155807,9.46962688144269,23.6643534228975,32515.1158024317,84.64
"2270","Japan",2005,4062.97904878182,9.49199752686405,26.2299545778565,33098.5474664872,85.978
"2271","Japan",2006,4053.88343735824,9.30376836078652,30.0163760986692,33531.5185630775,87.118
"2272","Japan",2007,4012.65424488871,9.57077679080632,32.816578051879,33990.0360341685,88.146
"2273","Japan",2008,3858.43452050944,9.04415795350726,34.1294765412245,33557.6454041531,89.103
"2274","Japan",2009,3678.51113263099,8.59828031894539,24.3901665338555,31651.0837739853,89.989
"2275","Japan",2010,3893.26660420083,9.03006168501601,28.4984726938389,32942.2020783725,90.812
"2276","Japan",2011,3610.81216900174,9.492971298491,30.1949607286296,33011.13423011,91.069
"2277","Japan",2012,3537.3631698125,9.8223287810764,30.4709109171752,33518.444936892,91.148
"2278","Kazakhstan",1990,4492.85307071201,14.5125336432591,NA,5831.08035231768,56.266
"2279","Kazakhstan",1991,4555.56215399116,14.9750989425963,NA,5156.9460721812,56.175
"2280","Kazakhstan",1992,4796.14425246645,15.4413305598635,149.336641791045,4887.37581616519,56.083
"2281","Kazakhstan",1993,4006.14144523497,13.3843654277431,84.634521855277,4453.56479206016,55.992
"2282","Kazakhstan",1994,3600.82519466713,12.3356674437125,84.1817390088715,3949.0466847741,55.9
"2283","Kazakhstan",1995,3303.138804835,11.0795212238456,82.522407044045,3700.75448585726,55.921
"2284","Kazakhstan",1996,2911.2821375629,9.84664686167431,71.2735732877076,3776.08391468622,55.943
"2285","Kazakhstan",1997,2575.55268691547,8.62366684589327,72.3595506961877,3901.3389932268,55.964
"2286","Kazakhstan",1998,2610.01974569456,9.01270863688358,65.2041827454395,3893.93872422987,55.986
"2287","Kazakhstan",1999,2406.25730571863,8.21572396297145,82.579151355772,4037.4537631154,56.025
"2288","Kazakhstan",2000,2397.20233496864,8.07260945686219,105.699692634521,4446.45253270723,56.098
"2289","Kazakhstan",2001,2324.54766970862,7.90406192887696,92.8490685069707,5055.31386613733,56.171
"2290","Kazakhstan",2002,2674.25567408944,8.82055714846031,94.03168564978,5550.50563164596,56.244
"2291","Kazakhstan",2003,2891.09283447824,9.80206008188735,91.4633324250457,6046.32801716638,56.317
"2292","Kazakhstan",2004,3383.07467722606,10.5259887041777,96.4091997009336,6580.88504863947,56.39
"2293","Kazakhstan",2005,3358.97112232372,11.1714515103919,97.7625030243024,7155.34366301027,56.463
"2294","Kazakhstan",2006,4012.78481273131,12.1044533003312,91.4535267973373,7837.6291450708,56.536
"2295","Kazakhstan",2007,4267.99306027722,12.8123895647897,92.1616330969975,8438.10464515505,56.609
"2296","Kazakhstan",2008,4428.08693296507,15.3410630123539,94.2948046483658,8554.82357302307,56.682
"2297","Kazakhstan",2009,3944.28826715414,13.2738869540718,75.7660674636533,8487.54482993118,56.755
"2298","Kazakhstan",2010,4234.8510636525,14.0731467566956,74.1382658957842,8979.33228378317,56.827
"2299","Kazakhstan",2011,4670.82095151101,14.824521679448,73.1178570509129,9506.73405348324,56.9
"2300","Kazakhstan",2012,4398.94414572576,14.5661856266849,73.7237324891671,9823.69389729401,56.973
"2301","Kenya",1990,462.472739609405,0.264965405591309,57.0209136817269,1313.85853371826,16.748
"2302","Kenya",1991,456.264017809006,0.246351789753717,55.5976992243654,1290.63292870118,17.043
"2303","Kenya",1992,454.263296192937,0.241513907339079,52.9308701038286,1242.01835846262,17.342
"2304","Kenya",1993,452.096126982577,0.230948301087397,72.8584813635643,1210.2719540345,17.645
"2305","Kenya",1994,444.098824875609,0.224491370237651,71.2661252293107,1206.8726639293,17.952
"2306","Kenya",1995,452.430054571436,0.236897008584642,71.7457416403035,1225.1432869922,18.263
"2307","Kenya",1996,456.437735354944,0.252316288075755,57.3121107038102,1241.8779410578,18.579
"2308","Kenya",1997,449.686196687494,0.234100909510643,54.0571168602893,1214.84706077684,18.898
"2309","Kenya",1998,454.113244869398,0.245794293123131,48.8972419400753,1221.52373115577,19.222
"2310","Kenya",1999,451.257993916863,0.249797022398936,48.1922749889095,1215.16334272613,19.55
"2311","Kenya",2000,453.765259416317,0.269690984644365,53.3090443862273,1187.32524209218,19.892
"2312","Kenya",2001,446.220753027727,0.239456536679494,55.9468360286644,1195.44320561344,20.239
"2313","Kenya",2002,438.647792576549,0.226386213250755,55.1726722640053,1166.06472774308,20.591
"2314","Kenya",2003,435.153668115393,0.193344875527147,54.132265895729,1165.16554488349,20.948
"2315","Kenya",2004,444.015630563446,0.213728301087646,59.4770033484289,1188.57014222896,21.31
"2316","Kenya",2005,446.458291309798,0.232251699843289,64.4788661639796,1221.85870456711,21.675
"2317","Kenya",2006,451.852069909988,0.251830366605748,55.2364851257303,1262.81406153569,22.045
"2318","Kenya",2007,448.213759766761,0.246282592751708,53.8947888046059,1309.8950119388,22.42
"2319","Kenya",2008,450.388886386635,0.252900874131518,57.5785986473131,1274.40406933954,22.8
"2320","Kenya",2009,463.032712651759,0.290074601300095,45.9451918127805,1278.1402900463,23.183
"2321","Kenya",2010,470.149389799266,0.304466303024274,50.3942873502834,1342.76805936296,23.571
"2322","Kenya",2011,467.344264159164,0.305721964959236,58.4022059745625,1374.54358771362,23.969
"2323","Kenya",2012,461.2606797917,0.2778679482775,51.6236920232481,1401.49015377773,24.376
"2324","Kyrgyz Republic",1990,1704.81462925852,5.18361723446894,78.7383177570093,1203.48209842168,37.777
"2325","Kyrgyz Republic",1991,1520.61452639125,4.57543238641455,72,1089.90849180241,37.49
"2326","Kyrgyz Republic",1992,1102.74726491562,3.05691633077911,83.1916902738432,928.315635610201,37.203
"2327","Kyrgyz Republic",1993,856.894414063365,2.23942258728718,74.7063327544027,784.578391608593,36.918
"2328","Kyrgyz Republic",1994,618.866691767624,1.45004540320259,73.8302050053248,627.216761307542,36.633
"2329","Kyrgyz Republic",1995,522.797342338391,1.0084422419086,71.8242686635574,587.305207810936,36.349
"2330","Kyrgyz Republic",1996,595.712773312592,1.24725607121251,87.2957738051993,619.672933197503,36.066
"2331","Kyrgyz Republic",1997,552.179754705732,1.21229026488374,84.4771343003418,671.2530930616,35.785
"2332","Kyrgyz Republic",1998,578.914866848396,1.26565317676662,94.5092945286033,675.060455149504,35.504
"2333","Kyrgyz Republic",1999,498.408189405834,0.989752912982398,99.1994912194321,689.417497098609,35.3
"2334","Kyrgyz Republic",2000,473.37926669933,0.953495018781643,89.4309316270309,718.337348793166,35.298
"2335","Kyrgyz Republic",2001,435.876119795353,0.802147580433156,73.7469123687968,749.419780707198,35.296
"2336","Kyrgyz Republic",2002,485.288636864568,0.995591800749394,82.9207290212667,742.443688358684,35.295
"2337","Kyrgyz Republic",2003,511.252354609085,1.10756845716099,83.9327828079655,786.351819979601,35.293
"2338","Kyrgyz Republic",2004,497.868630869591,1.08872215801124,93.8157321567302,831.48432464489,35.292
"2339","Kyrgyz Republic",2005,498.542788517414,1.02709874869252,95.0840046303638,820.715980104391,35.29
"2340","Kyrgyz Republic",2006,485.418902345547,1.01962287291124,120.749981766273,837.133799140186,35.289
"2341","Kyrgyz Republic",2007,560.618214258598,1.22801989218738,137.058387838563,900.025513928094,35.287
"2342","Kyrgyz Republic",2008,593.94645308064,1.41154793464568,146.106082230139,966.415360384574,35.285
"2343","Kyrgyz Republic",2009,535.816878123084,1.2560882729924,133.379153167955,982.377173171872,35.284
"2344","Kyrgyz Republic",2010,505.402265092972,1.16608234365535,133.232850492333,966.150729977601,35.306
"2345","Kyrgyz Republic",2011,600.285242809995,1.38247561019838,136.179840420492,1011.31552914855,35.352
"2346","Kyrgyz Republic",2012,737.22642317021,1.79371165644172,139.675937840309,993.737423275132,35.423
"2347","Cambodia",1990,NA,0.141448003368494,NA,NA,15.546
"2348","Cambodia",1991,NA,0.140871908885299,NA,NA,15.887
"2349","Cambodia",1992,NA,0.138744820936767,NA,NA,16.234
"2350","Cambodia",1993,NA,0.135206251738899,48.7242577792075,563.770282079607,16.587
"2351","Cambodia",1994,NA,0.139324729068319,64.4680319495873,353.956570048307,16.946
"2352","Cambodia",1995,259.778627794168,0.134694466647276,77.7667280459137,378.922378208996,17.311
"2353","Cambodia",1996,265.312164993295,0.136801670307438,69.161566797509,391.829016964631,17.683
"2354","Cambodia",1997,263.737287506203,0.143514857846723,78.9346444576035,398.652963161675,18.06
"2355","Cambodia",1998,294.126519175424,0.161298104383063,75.6194730028848,408.822526817759,18.355
"2356","Cambodia",1999,288.802106663363,0.160273891785583,94.1768880777248,451.861450642121,18.47
"2357","Cambodia",2000,281.575441083846,0.16197918596341,111.609534096351,488.002702289111,18.586
"2358","Cambodia",2001,278.011073259356,0.17446640480226,114.141051677443,518.384291904527,18.703
"2359","Cambodia",2002,317.984260031959,0.176002141098008,119.692936082198,542.654742982698,18.82
"2360","Cambodia",2003,321.778801677548,0.185975440481525,123.080812205448,578.409355448543,18.937
"2361","Cambodia",2004,260.384634088872,0.182677644944201,134.511417364277,627.008213389039,19.055
"2362","Cambodia",2005,259.38077766923,0.200617774410201,136.831930064782,697.746758239126,19.174
"2363","Cambodia",2006,254.444816167412,0.219843343625088,144.614453506074,759.64339497603,19.293
"2364","Cambodia",2007,253.600218916934,0.266918394892055,138.26814686973,822.754086675081,19.413
"2365","Cambodia",2008,250.193131212758,0.290844275283909,133.320259380131,863.38697476452,19.571
"2366","Cambodia",2009,358.912568329172,0.335199714038263,105.138475373852,851.203024271407,19.93
"2367","Cambodia",2010,368.936971769896,0.357906397952816,113.603718236027,888.912588308966,20.294
"2368","Cambodia",2011,380.393079813653,0.368035016057832,113.581843528741,938.01767709824,20.663
"2369","Cambodia",2012,390.626944322713,0.383718004901722,120.597437504514,992.134600394822,21.037
"2370","Kiribati",1990,94.6788642777275,0.307491613865076,128.054909090909,1463.9648954076,34.987
"2371","Kiribati",1991,NA,0.309351015506709,116.625737704918,1435.53097168329,35.272
"2372","Kiribati",1992,NA,0.309367017111462,144.311538461538,1424.16176923376,35.555
"2373","Kiribati",1993,NA,0.352749295133577,124.048695652174,1414.89579567798,35.839
"2374","Kiribati",1994,NA,0.323931027608891,101.296,1418.29222979812,36.123
"2375","Kiribati",1995,NA,0.353456634061929,124.300526315789,1397.10862081364,36.409
"2376","Kiribati",1996,NA,0.400811280664478,105.84,1397.61519578755,37.386
"2377","Kiribati",1997,NA,0.362954879726716,110.937142857143,1396.03259788433,38.752
"2378","Kiribati",1998,NA,0.364780607190723,97.0926923076923,1461.62267609421,40.138
"2379","Kiribati",1999,NA,0.365452691633539,112.642990654206,1414.6694240661,41.54
"2380","Kiribati",2000,NA,0.391777182356517,105.043275862069,1477.07762161009,42.958
"2381","Kiribati",2001,NA,0.365620616142537,113.464262295082,1427.946697288,43.473
"2382","Kiribati",2002,NA,0.455627705627706,129.427895440261,1452.05222779975,43.492
"2383","Kiribati",2003,NA,0.476129880596382,110.667404593595,1451.31072624088,43.512
"2384","Kiribati",2004,83.139341536415,0.55079813767875,103.190618877906,1399.14716935139,43.532
"2385","Kiribati",2005,81.4962715455768,0.704942748869239,125.632766137699,1439.40747117104,43.551
"2386","Kiribati",2006,99.9170688328687,0.741384650739886,95.8393901306082,1411.11219385369,44.03
"2387","Kiribati",2007,107.845251867684,0.596090119414106,100.058402078761,1412.79499572603,44.866
"2388","Kiribati",2008,NA,0.605967335475059,99.4834999494502,1357.06342704345,45.706
"2389","Kiribati",2009,NA,0.544360164534511,103.35493271641,1341.75952338718,46.547
"2390","Kiribati",2010,NA,0.49909718042502,91.2995739121293,1302.17042917805,47.39
"2391","Kiribati",2011,NA,0.490575311046591,101.342178806832,1302.49628244966,48.235
"2392","Kiribati",2012,NA,0.515149886219069,104.934838444772,1347.96116199552,49.082
"2393","St. Kitts and Nevis",1990,531.569298159268,2.72664632345703,NA,10061.9592929618,34.609
"2394","St. Kitts and Nevis",1991,NA,2.77736668146613,NA,9897.22949916306,34.474
"2395","St. Kitts and Nevis",1992,NA,3.77750611246944,NA,10229.4103745641,34.283
"2396","St. Kitts and Nevis",1993,NA,3.33679156513137,NA,10781.0233907488,34.093
"2397","St. Kitts and Nevis",1994,NA,3.49277398157187,NA,11202.8602880027,33.904
"2398","St. Kitts and Nevis",1995,NA,3.6192714453584,NA,11653.6006571814,33.715
"2399","St. Kitts and Nevis",1996,NA,3.58493630647145,NA,12177.9484874407,33.526
"2400","St. Kitts and Nevis",1997,NA,3.73144584936778,NA,12842.3923091812,33.339
"2401","St. Kitts and Nevis",1998,NA,4.10354962695003,NA,12614.0300861673,33.151
"2402","St. Kitts and Nevis",1999,NA,4.09369771332962,NA,12847.3596066997,32.965
"2403","St. Kitts and Nevis",2000,NA,4.19260465013968,NA,13939.8101702047,32.778
"2404","St. Kitts and Nevis",2001,NA,4.48179880833297,NA,14504.6264540252,32.598
"2405","St. Kitts and Nevis",2002,NA,5.06441293446308,NA,14614.658158174,32.455
"2406","St. Kitts and Nevis",2003,NA,4.89112877172579,NA,13989.3084847311,32.312
"2407","St. Kitts and Nevis",2004,1631.60154572778,5.06440532417346,NA,14501.8324546279,32.17
